ma_phutung,ten_san_pham,gia_si,gia_le
86645K57A20ZA,"STRIPE, R. MAIN PIPE SIDE",44280,
86645K57A20ZB,"STRIPE, R. MAIN PIPE SIDE",44280,
86645K57A20ZC,"STRIPE, R. MAIN PIPE SIDE",44280,
86645K57A20ZD,"STRIPE, R. MAIN PIPE SIDE",44280,
86645K57A50ZA,"STRIPE,R M/P SIDE COVER",21546,
86645K57A50ZB,"STRIPE,R M/P SIDE COVER",21546,
86645K57A50ZC,"STRIPE,R M/P SIDE COVER",21546,
86645K57A50ZD,"STRIPE,R M/P SIDE COVER",21546,
86645K57A60ZA,"STRIPE,R M/P SIDE COVER *TYPE1*",163080,
86645K57A90ZA,"STRIPE,R M/P SIDE COVER *B189C*",54432,71280
86645K57A90ZB,"STRIPE,R M/P SIDE COVER *NHB55P*",54432,71280
86645K57A90ZC,"STRIPE,R M/P SIDE COVER *R340C*",54432,71280
86645K57A90ZD,"STRIPE,R M/P SIDE COVER *NHA76M*",54432,71280
86645K57AC0ZA,"STRIPE,M/P SIDE COVER R",95256,
86645K57AC0ZB,"STRIPE,M/P SIDE COVER R",95256,
86645K57AC0ZC,"STRIPE,M/P SIDE COVER R",95256,
86645K57AC0ZD,"STRIPE,M/P SIDE COVER R",95256,
86645K57AE0ZA,"STRIPE,M/P SIDE COVER R",97524,
86645K57AE0ZB,"STRIPE,M/P SIDE COVER R",97524,
86645K57AF0ZA,"STRIPE,M/P SIDE COVER R",97524,
86645K57AF0ZB,"STRIPE,M/P SIDE COVER R",97524,
86645K57AF0ZC,"STRIPE,M/P SIDE COVER R",97524,
86645K57V00ZB,"STRIPE, R. MAIN PIPE SIDE",94122,
86645K57V00ZC,"STRIPE, R. MAIN PIPE SIDE",94122,
86645K57V10ZA,"STRIPE, R. MAIN PIPE SIDE",21600,
86645K57V10ZB,"STRIPE, R. MAIN PIPE SIDE",21600,
86645K57V10ZC,"STRIPE, R. MAIN PIPE SIDE",21600,
86645K57V20ZA,"STRIPE, R. MAIN PIPE SIDE",82782,104760
86645K57V20ZB,"STRIPE, R. MAIN PIPE SIDE",82782,104760
86645K57V20ZC,"STRIPE, R. MAIN PIPE SIDE",82782,104760
86645K57V20ZD,"STRIPE, R. MAIN PIPE SIDE",82782,104760
86645K57V80ZA,"STRIPE, R. MAIN PIPE SIDE",38880,
86645K57V80ZB,"STRIPE, R. MAIN PIPE SIDE",38880,
86645K57V80ZC,"STRIPE, R. MAIN PIPE SIDE",38880,
86645K57V80ZD,"STRIPE, R. MAIN PIPE SIDE",38880,
86645K66V00ZA,STRIPE C_R FR COV,21546,
86645K66V00ZB,STRIPE C_R FR COV,21546,
86645K66V00ZC,STRIPE C_R FR COV,21546,
86645K73V40ZA,"EMBLEM,BODY COVER *TYPE1*",78246,99360
86645K73VA0ZB,"EMBLEM,BODY COVER",73710,93960
86645K89C00ZA,"STRIPE,L BODY COVER",0,0
86645K89C00ZB,"STRIPE,L BODY COVER",0,0
86645K89C00ZC,"STRIPE,L BODY COVER",0,0
86645K89C10ZA,"STRIPE,L BODY COVER          ",0,0
86645K89C10ZB,"STRIPE,L BODY COVER          ",0,0
86645K89C10ZC,"STRIPE,L BODY COVER          ",0,0
86645K89C20ZA,"STRIPE,L BODY COVER *TYPE 3*",0,0
86645K89C20ZB,"STRIPE,L BODY COVER *TYPE 2*",0,0
86645K89C20ZC,"STRIPE,L BODY COVER *TYPE 1*",0,0
86645K89M00ZB,"STRIPE,L BODY COVER",0,0
86645K89M00ZC,"STRIPE,L BODY COVER",0,0
86645K89M10ZA,"STRIPE,L BODY COVER",75978,97200
86645K89M10ZB,"STRIPE,L BODY COVER",75978,97200
86645K89V00ZA,"STRIPE, L. BODY COVER",97524,
86645K89V00ZB,"STRIPE, L. BODY COVER",97524,
86645K89V00ZC,"STRIPE, L. BODY COVER",97524,
86645K89V00ZD,"STRIPE, L. BODY COVER",97524,
86645K89V00ZE,"STRIPE, L. BODY COVER",97524,
86645K89V20ZA,"STRIPE, L. BODY COVER",107730,138240
86645K89V20ZB,"STRIPE, L. BODY COVER",107730,138240
86645K89V20ZC,"STRIPE, L. BODY COVER",107730,138240
86645K89V20ZD,"STRIPE, L. BODY COVER",107730,138240
86645K89V20ZE,"STRIPE, L. BODY COVER",107730,138240
86645K89V30ZA,"STRIPE,L BODY COVER *PB421M*",103194,131760
86645K89V30ZB,"STRIPE,L BODY COVER *GY150P*",103194,131760
86645K89V30ZC,"STRIPE,L BODY COVER *B203M*",103194,131760
86645K89V30ZD,"STRIPE,L BODY COVER *NHB55P*",103194,131760
86645K89V30ZE,"STRIPE,L BODY COVER *NHB25M*",103194,131760
86645K89V30ZF,"STRIPE,L BODY COVER *R263*",103194,131760
86645K89V40ZA,"STRIPE,L BODY COVER *YR322C*",97524,
86645K89V50ZA,"STRIPE,L BODY COVER",83916,106920
86645K89V50ZB,"STRIPE,L BODY COVER",83916,106920
86645K89V50ZC,"STRIPE,L BODY COVER",83916,106920
86645K89V50ZD,"STRIPE,L BODY COVER",83916,106920
86645K89V50ZE,"STRIPE,L BODY COVER",83916,106920
86645K89V60ZA,"STRIPE,L BODY COVER",107730,137160
86645K89V70ZA,"STRIPE,L BODY COVER",91854,
86645K89V70ZB,"STRIPE,L BODY COVER",91854,
86645K89V70ZC,"STRIPE,L BODY COVER",91854,
86645K89V70ZD,"STRIPE,L BODY COVER",95256,
86645K89V90ZA,"STRIPE,L BODY COVER",85050,108000
86645K89V90ZB,"STRIPE,L BODY COVER",85050,108000
86645K89V90ZC,"STRIPE,L BODY COVER",85050,108000
86645K89V90ZD,"STRIPE,L BODY COVER",85050,108000
86645K89VB0ZA,"STRIPE,L BODY COVER",86184,110160
86645K89VB0ZB,"STRIPE,L BODY COVER",86184,110160
86645K89VD0ZA,"STRIPE,L BODY COVER",86184,110160
86645K89VD0ZB,"STRIPE,L BODY COVER",86184,110160
86645K90900ZA,"STRIPE, R CENTER SIDE",0,0
86645K90900ZB,"STRIPE, R CENTER SIDE",0,0
86645K90900ZC,"STRIPE, R CENTER SIDE",0,0
86645K90920ZA,"STRIPE,R CTR SIDE COVER",73710,95040
86645K90920ZB,"STRIPE,R CTR SIDE COVER",73710,95040
86645K90920ZC,"STRIPE,R CTR SIDE COVER",73710,95040
86645K90920ZD,"STRIPE,R CTR SIDE COVER",73710,95040
86645K90940ZA,"STRIPE,R CTR SIDE COVER",89586,
86645K90940ZB,"STRIPE,R CTR SIDE COVER",89586,
86645K90940ZC,"STRIPE,R CTR SIDE COVER",89586,
86645K90940ZD,"STRIPE,R CTR SIDE COVER",89586,
86645K90970ZB,"STRIPE,R CTR SIDE COVER",80514,102600
86645K90970ZC,"STRIPE,R CTR SIDE COVER",80514,102600
86645K90970ZD,"STRIPE,R CTR SIDE COVER",80514,102600
86645K90V00ZB,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V00ZC,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V00ZD,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V00ZE,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V20ZA,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V20ZB,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V20ZC,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V20ZD,"STRIPE,R CTR SIDE COVER",163296,209520
86645K90V60ZA,"STRIPE,R CTR SIDE COVER",144018,183600
86645K90V60ZB,"STRIPE,R CTR SIDE COVER",144018,183600
86645K90V60ZC,"STRIPE,R CTR SIDE COVER",144018,183600
86645K90V60ZD,"STRIPE,R CTR SIDE COVER",144018,183600
86645K90V90ZA,"STRIPE,R CTR SIDE COVER *NHB83M*",80514,102600
86645K90V90ZB,"STRIPE,R CTR SIDE COVER *NHB55P*",80514,102600
86645K90V90ZC,"STRIPE,R CTR SIDE COVER *R340C*",80514,102600
86645K90V90ZD,"STRIPE,R CTR SIDE COVER *B189C*",80514,102600
86645K90VB0ZA,"STRIPE,R CTR SIDE COVER *NHB83M*",80514,102600
86645K90VB0ZB,"STRIPE,R CTR SIDE COVER *NHB55P*",80514,102600
86645K90VB0ZC,"STRIPE,R CTR SIDE COVER *R340C*",80514,102600
86645K90VB0ZD,"STRIPE,R CTR SIDE COVER *B189C*",80514,102600
86645K90VC0ZA,"STRIPE,R CTR SIDE COVER",22680,
86645K90VC0ZB,"STRIPE,R CTR SIDE COVER",22680,
86645K90VC0ZC,"STRIPE,R CTR SIDE COVER",22680,
86645K90VC0ZD,"STRIPE,R CTR SIDE COVER",22680,
86645K90VC0ZE,"STRIPE,R CTR SIDE COVER",22680,
86645K90VC0ZF,"STRIPE,R CTR SIDE COVER",22680,
86645K90VG0ZA,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZB,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZC,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZD,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZE,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZF,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZG,"STRIPE,R CTR SIDE COVER",42120,
86645K90VG0ZH,"STRIPE,R CTR SIDE COVER",42120,
86645K90VJ0ZA,"STRIPE,R CTR SIDE COVER",28350,35640
86645K90VK0ZB,"STRIPE,R CTR SIDE COVER",28350,35640
86645K90VL0ZA,"STRIPE,R CTR SIDE COVER",28350,35640
86645K90VL0ZB,"STRIPE,R CTR SIDE COVER",28350,35640
86645K90VL0ZC,"STRIPE,R CTR SIDE COVER",28350,35640
86645K90VM0ZA,"STRIPE B R,FR COVER",73710,93960
86645K90VN0ZA,"STRIPE B R,FR COVER",0,0
86645K90VP0ZA,"STRIPE B R,FR COVER",73710,93960
86645K90VP0ZB,"STRIPE B R,FR COVER",73710,93960
86645K90VP0ZC,"STRIPE B R,FR COVER",73710,93960
86645KVGV40ZA,"MARK,HONDA 110 MM",9072,12960
86645KVGV40ZB,"MARK,HONDA 110 MM TYPE2",10206,
86645KVGV40ZC,"MARK,HONDA 110 MM TYPE1",10206,
86645KVM850ZA,"STRIPE,R BODY COVER TYPE4",88452,
86645KVM850ZB,"STRIPE,R BODY COVER TYPE3",88452,
86645KVM850ZC,"STRIPE,R BODY COVER TYPE2",88452,
86645KVM850ZD,"STRIPE,R BODY COVER TYPE1",88452,
86645KVM860ZA,"STRIPE,R BODY COVER TYPE1",88452,
86645KVM900ZA,"STRIPE , R . BODY COVER *TYPE4*",0,0
86645KVM900ZB,"STRIPE , R . BODY COVER *TYPE3*",0,0
86645KVM900ZC,"STRIPE , R . BODY COVER *TYPE2*",0,0
86645KVM900ZD,"STRIPE , R . BODY COVER *TYPE1*",0,0
86645KVM910ZA,"STRIPE , R . BODY COVER *TYPE2*",0,0
86645KVM910ZB,"STRIPE , R . BODY COVER *TYPE1*",0,0
86645KVM920ZA,"STRIPE,R.BODY COVER (SILVER)",0,0
86645KVM920ZB,"STRIPE,R.BODY COVER (BLUE)",0,0
86645KVM920ZC,"STRIPE,R.BODY COVER (RED)",0,0
86645KVM930ZA,"STRIPE,R.BODY COVER (BLUE)",0,0
86645KVM930ZB,"STRIPE,R.BODY COVER (RED)",0,0
86645KVM940ZA,STRIPE_R BODY COV,0,0
86645KVM940ZB,STRIPE_R BODY COV,0,0
86645KVM940ZC,STRIPE_R BODY COV,0,0
86645KVM950ZA,STRIPE_R BODY COV,0,0
86645KVM950ZB,STRIPE_R BODY COV,0,0
86645KVM950ZC,STRIPE_R BODY COV,0,0
86645KVM960ZA,"STRIPE,R BODY COVER",0,0
86645KVM960ZB,"STRIPE,R BODY COVER",0,0
86645KVM960ZC,"STRIPE,R BODY COVER",0,0
86645KVM970ZA,"STRIPE,R BODY COVER",0,0
86645KVM970ZB,"STRIPE,R BODY COVER",0,0
86645KVM970ZC,"STRIPE,R BODY COVER",0,0
86645KVM980ZA,"STRIPE,R BODY COVER",0,0
86645KVM980ZB,"STRIPE,R BODY COVER",0,0
86645KVM980ZC,"STRIPE,R BODY COVER",0,0
86645KVMC00ZA,STRIPE L BODY COV TOP TYPE2,0,0
86645KVMC00ZB,STRIPE L BODY COV TOP TYPE1,0,0
86645KVMC10ZA,"STRIPE,L BODY COV",0,0
86645KVMC10ZB,"STRIPE,L BODY COV",0,0
86645KVMC10ZC,"STRIPE,L BODY COV",0,0
86645KVMC20ZA,"STRIPE,L BODY COVER",0,0
86645KVMC20ZB,"STRIPE,L BODY COVER",0,0
86645KVMC20ZC,"STRIPE,L BODY COVER",0,0
86645KVML00ZA,"STRIPE,R BODY COVER",0,0
86645KVML00ZB,"STRIPE,R BODY COVER",0,0
86645KVML00ZC,"STRIPE,R BODY COVER",0,0
86645KVML10ZA,"STRIPE,R BODY COVER",0,0
86645KVML10ZB,"STRIPE,R BODY COVER",0,0
86645KVML10ZC,"STRIPE,R BODY COVER",0,0
86645KVML20ZA,"STRIPE,R BODY COVER",0,0
86645KVML20ZB,"STRIPE,R BODY COVER",0,0
86645KVML20ZC,"STRIPE,R BODY COVER",0,0
86645KVML30ZA,"STRIPE,R BODY COVER",0,0
86645KVML30ZB,"STRIPE,R BODY COVER",0,0
86645KVML30ZC,"STRIPE,R BODY COVER",0,0
86645KVML40ZA,"STRIPE,R BODY COVER",0,0
86645KVML40ZB,"STRIPE,R BODY COVER",0,0
86645KVML40ZC,"STRIPE,R BODY COVER",0,0
86645KVML50ZA,"STRIPE,R BODY COVER *TYPE3*",0,0
86645KVML50ZB,"STRIPE,R BODY COVER *TYPE2*",0,0
86645KVML50ZC,"STRIPE,R BODY COVER *TYPE1*",0,0
86645KVML60ZA,"STRIPE,R BODY COVER *TYPE3*",0,0
86645KVML60ZB,"STRIPE,R BODY COVER *TYPE2*",0,0
86645KVML60ZC,"STRIPE,R BODY COVER *TYPE1*",0,0
86645KWWC60ZA,"STRIPE,R BODY COV TYPE4",168480,
86645KWWC60ZB,"STRIPE,R BODY COV TYPE3",168480,
86645KWWC60ZC,"STRIPE,R BODY COV TYPE2",168480,
86645KWWC60ZD,"STRIPE,R BODY COV TYPE1",168480,
86645KWWC80ZA,"STRIPE,R BODY COV TYPE4",114534,147960
86645KWWC80ZB,"STRIPE,R BODY COV TYPE3",114534,147960
86645KWWC80ZC,"STRIPE,R BODY COV TYPE2",114534,147960
86645KWWC80ZD,"STRIPE,R BODY COV TYPE1",114534,147960
86645KWWE00ZA,"STRIPE A, R BODY COV TYPE4",80514,103680
86645KWWE00ZB,"STRIPE A, R BODY COV TYPE3",80514,103680
86645KWWE00ZC,"STRIPE A, R BODY COV TYPE2",80514,103680
86645KWWE00ZD,"STRIPE A, R BODY COV TYPE1",80514,103680
86645KWWE20ZA,"STRIPE,R BODY COV TYPE5",90720,
86645KWWE20ZB,"STRIPE,R BODY COV TYPE4",90720,
86645KWWE20ZC,"STRIPE,R BODY COV TYPE3",90720,
86645KWWE20ZD,"STRIPE,R BODY COV TYPE2",90720,
86645KWWE20ZE,"STRIPE,R BODY COV TYPE1",90720,
86645KWWM00ZA,"STRIPE A,R BODY COVER TYPE2",78246,100440
86645KWWM00ZB,"STRIPE A,R BODY COVER TYPE1",78246,100440
86645KWYA00ZA,"STRIPE,L BODY TYPE1",100926,
86645KWYA00ZB,"STRIPE,L BODY TYPE2",100926,
86645KWYA00ZC,"STRIPE,L BODY TYPE3",104328,135000
86645KWYA00ZD,"STRIPE,L BODY TYPE4",104328,135000
86645KWYA10ZA,"STRIPE,L BODY TYPE5",98658,
86645KWYA10ZB,"STRIPE,L BODY TYPE4",98658,
86645KWYA10ZC,"STRIPE,L BODY TYPE3",98658,
86645KWYA10ZD,"STRIPE,L BODY TYPE2",98658,
86645KWYA10ZE,"STRIPE,L BODY TYPE1",98658,
86645KWYA20ZA,"STRIPE,L BODY TYPE5",97524,
86645KWYA20ZB,"STRIPE,L BODY TYPE4",97524,
86645KWYA20ZC,"STRIPE,L BODY TYPE3",97524,
86645KWYA20ZD,"STRIPE,L BODY TYPE2",97524,
86645KWYA20ZE,"STRIPE,L BODY TYPE1",97524,
86645KWYA30ZA,"STRIPE,L BODY COV TYPE5",80514,103680
86645KWYA30ZB,"STRIPE,L BODY COV TYPE4",80514,103680
86645KWYA30ZC,"STRIPE,L BODY COV TYPE3",80514,103680
86645KWYA30ZD,"STRIPE,L BODY COV TYPE2",80514,103680
86645KWYA30ZE,"STRIPE,L BODY COV TYPE1",80514,103680
86645KWYA40ZA,"STRIPE,L BODY COVER",80514,103680
86645KWYA40ZB,"STRIPE,L BODY COVER",80514,103680
86645KWYA40ZC,"STRIPE,L BODY COVER",80514,103680
86645KWYA40ZD,"STRIPE,L BODY COVER",80514,103680
86645KWYA40ZE,"STRIPE,L BODY COVER",80514,103680
86645KWYM20ZA,"STRIPE,R BODY COVER",0,0
86645KWYM20ZB,"STRIPE,R BODY COVER",0,0
86645KWYM20ZC,"STRIPE,R BODY COVER",0,0
86645KWYM20ZD,"STRIPE,R BODY COVER",0,0
86645KWYM30ZA,"STRIPE,R BODY COVER",0,0
86645KWYM30ZB,"STRIPE,R BODY COVER",0,0
86645KWYM40ZA,STRIPE_R BODY COV,0,0
86645KWYM40ZB,STRIPE_R BODY COV,0,0
86645KWYM40ZC,STRIPE_R BODY COV,0,0
86645KWYM40ZD,"STRIPE,R BODY COVER",0,0
86645KWYM50ZA,STRIPE_R BODY COV,0,0
86645KWYM50ZB,STRIPE_R BODY COV,0,0
86645KWYM60ZA,"STRIPE,R BODY COVER",0,0
86645KWYM60ZB,"STRIPE,R BODY COVER",0,0
86645KWYM60ZC,"STRIPE,R BODY COVER",0,0
86645KWYM60ZD,"STRIPE,R BODY COVER",0,0
86645KWYM70ZA,"STRIPE,R BODY COVER",0,0
86645KWYM70ZB,"STRIPE,R BODY COVER",0,0
86645KYL840ZA,"MARK,R WING 70MM TYPE1",21600,
86645KYL840ZB,"MARK,R WING 70MM TYPE2",21600,
86645KYL840ZC,"MARK,R WING 70MM TYPE3",21600,
86645KYL840ZD,"MARK,R WING 70MM TYPE4",21600,
86645KYZG00ZA,"EMBLEM,BODY COVER*TYPE1*",82782,103680
86645KYZV00ZA,"STRIPE B,R BODY COV TYPE5",52164,68040
86645KYZV00ZB,"STRIPE B,R BODY COV TYPE4",52164,68040
86645KYZV00ZC,"STRIPE B,R BODY COV TYPE3",52164,68040
86645KYZV00ZD,"STRIPE B,R BODY COV TYPE2",52164,68040
86645KYZV00ZE,"STRIPE B,R BODY COV TYPE1",52164,68040
86645KYZV20ZA,"STRIPE B,R BODY COV TYPE5",55566,72360
86645KYZV20ZB,"STRIPE B,R BODY COV TYPE4",55566,72360
86645KYZV20ZC,"STRIPE B,R BODY COV TYPE3",55566,72360
86645KYZV20ZD,"STRIPE B,R BODY COV TYPE2",55566,72360
86645KYZV20ZE,"STRIPE B,R BODY COV TYPE1",55566,72360
86645KYZV60ZA,"STRIPE,R FR TOP COVER TYPE5",44226,
86645KYZV60ZB,"STRIPE,R FR TOP COVER TYPE4",44226,
86645KYZV60ZC,"STRIPE,R FR TOP COVER TYPE3",44226,
86645KYZV60ZD,"STRIPE,R FR TOP COVER TYPE2",44226,
86645KYZV60ZE,"STRIPE,R FR TOP COVER TYPE1",44226,
86645MJEDK0ZA,"STRIPE B,R MID COWL A",219996,286200
86645MKCA30ZA,"STRIPE,R MIDDLE COWL",1211112,1537920
86645MKCAK0ZB,"STRIPE,R MIDDLE COWL",1211112,1537920
86645MKCL60ZA,"STRIPE,R MIDDLE COWL",1313172,1667520
86645MKCL60ZB,"STRIPE,R MIDDLE COWL",1313172,1667520
86645MKFD20ZA,"STRIPE, R. MIDDLE COWL",453600,576720
86645MKFD30ZA,"STRIPE B, R. MIDDLE COWL",603288,764640
86645MKFD80ZA,"STRIPE B, R. MIDDLE COWL",1392120,
86645MKFDJ0ZA,"STRIPE,R MIDDLE COWL",453600,576720
86645MKFDK0ZA,"STRIPE B,R MIDDLE COWL",603288,764640
86645MKFDL0ZA,"STRIPE B,R MIDDLE COWL",1392120,
86645MKND10ZB,"STRIPE B,R MID COWL B",76680,
86645MKND30ZA,"STRIPE A,R UNDER COWL",76680,
86645MKPDN0ZB,"STRIPE,R MIDDLE COWL B",19440,
86645MKPDN0ZC,"STRIPE,R MIDDLE COWL B",19440,
86645MKPDQ0ZA,"STRIPE,R SIDE COWL A",52164,66960
86645MKRD10ZA,"STRIPE,R MIDDLE COWL",582876,740880
86645MKRD20ZA,"STRIPE,R MIDDLE COWL",1313280,
86645MKRDH0ZA,"STRIPE B,R MIDDLE COWL",0,0
86645MKSE40ZA,"STRIPE,R FR CENTER COWL",649782,822960
86645MKSEA0ZA,"STRIPE,R FR CENTER COWL",661122,840240
86645MKSEC0ZA,"STRIPE C,R MIDDLE COWL",687204,873720
86645MKYD00ZA,"STRIPE B,R MID COWL B",79920,
86645MKYD10ZA,"STRIPE B,R MID COWL B",82080,
86645MKYDL0ZA,"STRIPE B,R MID COWL B",79920,
86645MKYE00ZA,"STRIPE,R UNDER COWL",0,0
86645MLGE40ZC,"STRIPE,R FR SIDE COWL",325458,413640
86645MLGEG0ZA,"STRIPE C,R MIDDLE COWL",308880,
86645MLNE20ZA,"STRIPE,R FR CENTER COWL",0,0
86645MLNE30ZB,"STRIPE,R FR CENTER COWL",0,0
86645MLNES0ZA,"STRIPE C,R MIDDLE COWL",0,0
86645MLNET0ZA,"STRIPE C,R MIDDLE COWL",0,0
86646K03M60ZA,"STRIPE,L CTR SIDE COVER TYPE5",145152,184680
86646K03M60ZB,"STRIPE,L CTR SIDE COVER TYPE4",145152,184680
86646K03M60ZC,"STRIPE,L CTR SIDE COVER TYPE3",145152,184680
86646K03M60ZD,"STRIPE,L CTR SIDE COVER TYPE2",145152,184680
86646K03M60ZE,"STRIPE,L CTR SIDE COVER TYPE1",145152,184680
86646K03V00ZA,"STRIPE,L BODY COV TYPE3",73710,93960
86646K03V00ZB,"STRIPE,L BODY COV TYPE2",73710,93960
86646K03V00ZC,"STRIPE,L BODY COV TYPE1",73710,93960
86646K03V10ZA,"STRIPE A,L BODY COV TYPE3",73710,93960
86646K03V10ZB,"STRIPE A,L BODY COV TYPE2",73710,93960
86646K03V10ZC,"STRIPE A,L BODY COV TYPE1",73710,93960
86646K03V20ZA,"STRIPE A,L BODY COV TYPE3",86400,
86646K03V20ZB,"STRIPE A,L BODY COV TYPE2",86400,
86646K03V20ZC,"STRIPE A,L BODY COV TYPE1",86400,
86646K03V70ZA,"STRIPE, L. CENTER SIDE TYPE4",81648,105840
86646K03V70ZB,"STRIPE, L. CENTER SIDE TYPE3",81648,105840
86646K03V70ZC,"STRIPE, L. CENTER SIDE TYPE2",81648,105840
86646K03V70ZD,"STRIPE, L. CENTER SIDE TYPE1",81648,105840
86646K07940ZA,"STRIPE,L LEG SHIELD",163080,
86646K07940ZB,"STRIPE,L LEG SHIELD TYPE5",158760,203040
86646K07940ZC,"STRIPE,L LEG SHIELD TYPE4",158760,203040
86646K07940ZD,"STRIPE,L LEG SHIELD TYPE3",158760,203040
86646K07940ZE,"STRIPE,L LEG SHIELD TYPE2",158760,203040
86646K07940ZF,"STRIPE,L LEG SHIELD TYPE1",158760,203040
86646K07V00ZA,"STRIPE,L LEG SHIELD TYPE6",151956,196560
86646K07V00ZB,"STRIPE,L LEG SHIELD TYPE5",151956,196560
86646K07V00ZC,"STRIPE,L LEG SHIELD TYPE4",151956,196560
86646K07V00ZD,"STRIPE,L LEG SHIELD TYPE3",151956,196560
86646K07V00ZE,"STRIPE,L LEG SHIELD TYPE2",151956,196560
86646K07V00ZF,"STRIPE,L LEG SHIELD TYPE1",151956,196560
86646K0SV50ZA,"STRIPE,L FLOOR SIDE COVER",47628,
86646K0SV50ZB,"STRIPE,L FLOOR SIDE COVER",47628,
86646K1FV40ZA,"STRIPE B, L. FR. COVER",19278,24840
86646K27630ZA,"MARK, FR. COVER",21600,
86646K27V00ZB,"MARK,SPORTYEDITION TYPE3",9072,12960
86646K27V00ZC,"MARK,SPORTYEDITION TYPE2",10206,
86646K27V00ZD,"MARK,SPORTYEDITION TYPE1",9072,12960
86646K27V10ZB,"MARK,DELUXE EDITION TYPE2",9072,12960
86646K27V10ZC,"MARK,DELUXE EDITION TYPE1",9072,12960
86646K2PV80ZA,"STRIPE L,FR TOP COVER",39690,50760
86646K2PVD0ZA,"STRIPE A L,FR TOP COVER",40824,51840
86646K2PVG0ZA,"STRIPE A L,FR TOP COVER",39690,50760
86646K2VN50ZB,"STRIPE R,FRONT COVER",41958,54000
86646K2ZV70ZA,"STRIPE B,L FR COVER",19278,24840
86646K3TL00ZA,"STRIPE,L BODY COVER",0,0
86646K3TL00ZB,"STRIPE,L BODY COVER",0,0
86646K3TL00ZC,"STRIPE,L BODY COVER",0,0
86646K3TL10ZA,"STRIPE,L BODY COVER",0,0
86646K3TL10ZB,"STRIPE,L BODY COVER",0,0
86646K3TL10ZC,"STRIPE,L BODY COVER",0,0
86646K44J60ZA,"STRIPE,A L FR SIDE COVER",28350,37800
86646K44J60ZB,"STRIPE,A L FR SIDE COVER",28350,37800
86646K44OP1T1,STRIPE BODY SIDE COVER L,88452,
86646K44OP1T2,STRIPE BODY SIDE COVER L,88452,
86646K44OP2T1,STRIPE BODY SIDE COVER L,41958,54000
86646K44OP2T2,STRIPE BODY SIDE COVER L,41958,54000
86646K44V90ZA,"STRIPE,A L FR SIDE COVER *NHB35P*",28350,37800
86646K44V90ZB,"STRIPE,A L FR SIDE COVER *NHA76M*",28350,37800
86646K45A20ZA,"STRIPE B,L MIDDLE COWL",44226,
86646K45A60ZA,"STRIPE B,L MIDDLE COWL",79920,
86646K45A80ZA,"STRIPE B,L MIDDLE COWL",73710,93960
86646K45NZ0ZA,"STRIPE B,L MIDDLE COWL",71442,90720
86646K56V00ZA,STRIPE_L BODY RR,19440,
86646K56V00ZB,STRIPE_L BODY RR,19440,
86646K56V00ZC,STRIPE_L BODY RR,19440,
86646K56V00ZD,STRIPE_L BODY RR,19440,
86646K56V30ZC,"STRIPE,L BODY RR COVER",21600,
86646K56V30ZD,"STRIPE,L BODY RR COVER",21600,
86646K56V80ZA,"STRIPE C,L SIDE COVER",21546,
86646K56V80ZB,"STRIPE C,L SIDE COVER",21546,
86646K57A20ZA,"STRIPE, L. MAIN PIPE SIDE",44280,
86646K57A20ZB,"STRIPE, L. MAIN PIPE SIDE",44280,
86646K57A20ZC,"STRIPE, L. MAIN PIPE SIDE",44280,
86646K57A20ZD,"STRIPE, L. MAIN PIPE SIDE",44280,
86646K57A50ZA,"STRIPE,L M/P SIDE COVER",21546,
86646K57A50ZB,"STRIPE,L M/P SIDE COVER",21546,
86646K57A50ZC,"STRIPE,L M/P SIDE COVER",21546,
86646K57A50ZD,"STRIPE,L M/P SIDE COVER",21546,
86646K57A60ZA,"STRIPE,L M/P SIDE COVER *TYPE1*",163080,
86646K57A90ZA,"STRIPE,L M/P SIDE COVER *B189C*",54432,71280
86646K57A90ZB,"STRIPE,L M/P SIDE COVER *NHB55P*",54432,71280
86646K57A90ZC,"STRIPE,L M/P SIDE COVER *R340C*",54432,71280
86646K57A90ZD,"STRIPE,L M/P SIDE COVER *NHA76M*",54432,71280
86646K57AC0ZA,"STRIPE,M/P SIDE COVER L",160920,
86646K57AC0ZB,"STRIPE,M/P SIDE COVER L",160920,
86646K57AC0ZC,"STRIPE,M/P SIDE COVER L",160920,
86646K57AC0ZD,"STRIPE,M/P SIDE COVER L",160920,
86646K57AE0ZA,"STRIPE,M/P SIDE COVER L",97524,
86646K57AE0ZB,"STRIPE,M/P SIDE COVER L",97524,
86646K57AF0ZA,"STRIPE,M/P SIDE COVER L",97524,
86646K57AF0ZB,"STRIPE,M/P SIDE COVER L",97524,
